transaction_id,wallet_id,merchant_id,amount_cents,currency,status,decline_reason,payment_method,created_at
tx_00002756,w_000246,m_0224,25032,EUR,authorized,,sdd,2025-03-29 07:19:29
tx_00005905,w_000481,m_0175,2383,EUR,authorized,,card,2025-11-29 04:37:42
tx_00068861,w_005611,m_0252,76766,EUR,authorized,,sdd,2025-10-05 16:19:51
tx_00043622,w_003519,m_0316,654,EUR,authorized,,card,2025-12-11 21:22:31
tx_00016956,w_001376,m_0011,4870,EUR,declined,insufficient_funds,card,2025-09-17 19:41:46
tx_00048183,w_003911,m_0143,7203,EUR,authorized,,sdd,2025-06-09 06:35:14
tx_00022992,w_001862,m_0074,2308,EUR,authorized,,sdd,2025-08-31 22:06:39
tx_00039456,w_003183,m_0168,4642,EUR,authorized,,sdd,2025-09-16 14:36:59
tx_00069426,w_005655,m_0316,1511,EUR,declined,card_expired,sdd,2025-12-25 02:06:26
tx_00047859,w_003883,m_0164,3333,EUR,authorized,,card,2025-12-09 07:14:16
tx_00032167,w_002621,m_0041,1851,EUR,authorized,,sdd,2025-12-15 17:32:06
tx_00016072,w_001292,m_0181,1012,EUR,reversed,,sdd,2025-06-02 05:28:36
tx_00033302,w_002703,m_0285,12285,EUR,authorized,,card,2025-05-25 05:22:41
tx_00061118,w_004982,m_0127,3984,EUR,authorized,,card,2025-06-23 02:20:27
tx_00005564,w_000450,m_0280,82707,EUR,authorized,,sdd,2025-12-10 18:30:41
tx_00016114,w_001294,m_0288,3379,EUR,authorized,,sdd,2025-08-14 14:43:12
tx_00005924,w_000482,m_0203,1113,EUR,authorized,,sdd,2025-12-17 03:32:29
tx_00049490,w_004027,m_0311,1443,EUR,declined,do_not_honor,card,2025-11-18 15:45:26
tx_00036308,w_002934,m_0137,4757,EUR,declined,technical_error,sdd,2025-11-16 19:17:30
tx_00012849,w_001037,m_0060,5187,EUR,declined,suspected_fraud,card,2025-12-20 16:06:09
tx_00036255,w_002931,m_0254,3418,EUR,authorized,,sdd,2025-11-16 14:26:36
tx_00071284,w_005798,m_0049,3438,EUR,reversed,,card,2025-07-24 13:05:06
tx_00022997,w_001862,m_0041,1011,EUR,authorized,,sdd,2025-12-17 16:52:22
tx_00005270,w_000427,m_0024,11542,EUR,authorized,,sdd,2025-10-11 03:57:00
tx_00065039,w_005298,m_0114,2722,EUR,authorized,,card,2025-10-29 01:08:45
tx_00010304,w_000841,m_0086,34666,EUR,authorized,,card,2025-11-28 10:50:31
tx_00026672,w_002185,m_0317,6000,EUR,authorized,,sdd,2025-06-20 11:52:36
tx_00046710,w_003786,m_0157,3289,EUR,authorized,,card,2025-12-27 20:28:13
tx_00033644,w_002729,m_0004,4346,EUR,authorized,,card,2025-12-02 21:47:39
tx_00016282,w_001308,m_0037,4768,EUR,authorized,,sdd,2025-11-02 22:05:32
tx_00035812,w_002900,m_0168,1289,EUR,declined,card_expired,card,2025-09-25 21:15:23
tx_00066144,w_005395,m_0237,51365,EUR,authorized,,sdd,2025-12-26 05:12:10
tx_00018322,w_001485,m_0212,5481,EUR,declined,,card,2025-12-26 04:58:48
tx_00027868,w_002271,m_0299,4745,EUR,authorized,,sdd,2025-09-12 10:33:08
tx_00050350,w_004099,m_0177,15343,EUR,authorized,,card,2025-04-23 22:11:31
tx_00063111,w_005131,m_0297,1098,EUR,authorized,,card,2025-10-17 06:37:01
tx_00067659,w_005517,m_0174,3926,EUR,authorized,,sdd,2025-11-16 18:40:34
tx_00019289,w_001572,m_0318,1046,EUR,authorized,,card,2025-10-03 14:47:06
tx_00035176,w_002851,m_0211,32765,EUR,authorized,,sdd,2025-03-30 21:43:41
tx_00027545,w_002247,m_0183,3032,EUR,authorized,,sdd,2025-08-02 12:21:13
tx_00019969,w_001630,m_0003,7981,EUR,authorized,,sdd,2025-12-29 07:02:14
tx_00042156,w_003393,m_0170,7719,EUR,authorized,,sdd,2025-08-26 19:46:35
tx_00034621,w_002810,m_0031,4806,EUR,authorized,,sdd,2025-10-21 12:47:49
tx_00019815,w_001616,m_0112,3900,EUR,authorized,,sdd,2025-10-17 00:18:25
tx_00015496,w_001249,m_0112,3409,EUR,authorized,,sdd,2025-10-10 09:58:03
tx_00006513,w_000522,m_0017,4624,EUR,authorized,,sdd,2025-11-22 03:20:08
tx_00031009,w_002522,m_0120,1417,EUR,authorized,,card,2025-11-25 01:33:10
tx_00016808,w_001363,m_0220,29251,EUR,authorized,,card,2025-09-26 11:35:47
tx_00004246,w_000353,m_0320,2429,EUR,authorized,,sdd,2025-12-15 04:07:24
tx_00057288,w_004681,m_0285,14503,EUR,authorized,,card,2025-12-19 11:57:19
tx_00039961,w_003212,m_0201,10562,EUR,authorized,,card,2025-12-31 06:35:20
tx_00057086,w_004663,m_0043,5291,EUR,authorized,,sdd,2025-09-26 13:32:02
tx_00055397,w_004527,m_0265,7703,EUR,authorized,,sdd,2025-11-07 20:32:05
tx_00004991,w_000408,m_0177,4918,EUR,declined,issuer_limit_exceeded,card,2025-12-09 06:24:02
tx_00045476,w_003677,m_0162,3977,EUR,authorized,,sdd,2025-10-31 13:27:58
tx_00012047,w_000980,m_0241,3359,EUR,authorized,,sdd,2025-07-22 11:01:19
tx_00022832,w_001852,m_0299,5987,EUR,authorized,,card,2025-07-22 07:39:46
tx_00037208,w_003007,m_0212,3023,EUR,authorized,,card,2025-09-23 01:12:28
tx_00011823,w_000963,m_0053,7711,EUR,authorized,,card,2025-08-18 09:28:12
tx_00027760,w_002262,m_0267,2647,EUR,authorized,,sdd,2025-12-19 08:29:11
tx_00050442,w_004106,m_0041,4683,EUR,authorized,,sdd,2025-12-13 12:54:09
tx_00025319,w_002068,m_0045,6469,EUR,authorized,,card,2025-10-30 13:54:04
tx_00011708,w_000954,m_0090,5604,EUR,authorized,,card,2025-10-10 00:15:35
tx_00046837,w_003798,m_0043,1373,EUR,authorized,,sdd,2025-12-19 22:54:59
tx_00002431,w_000218,m_0242,11680,EUR,authorized,,sdd,2025-08-08 13:41:28
tx_00062805,w_005109,m_0097,3086,EUR,authorized,,sdd,2025-10-17 09:00:10
tx_00031347,w_002553,m_0077,2408,EUR,authorized,,sdd,2025-06-22 16:31:59
tx_00032891,w_002675,m_0245,3355,EUR,authorized,,card,2025-10-12 19:39:09
tx_00057628,w_004707,m_0099,1392,EUR,authorized,,card,2025-04-08 11:35:35
tx_00009776,w_000790,m_0208,1458,EUR,reversed,,sdd,2025-10-25 16:39:45
tx_00000404,w_000033,m_0198,37380,EUR,declined,insufficient_funds,sdd,2025-12-28 15:30:03
tx_00020772,w_001691,m_0169,4773,EUR,authorized,,sdd,2025-01-27 08:26:39
tx_00056732,w_004632,m_0208,17477,EUR,authorized,,sdd,2025-08-28 11:59:46
tx_00064182,w_005229,m_0271,5851,EUR,authorized,,sdd,2025-06-20 06:32:51
tx_00053645,w_004377,m_0107,6716,EUR,refunded,,sdd,2025-08-25 05:20:27
tx_00038846,w_003136,m_0055,24517,EUR,authorized,,sdd,2025-05-12 04:51:23
tx_00065214,w_005312,m_0291,9366,EUR,authorized,,card,2025-12-01 06:19:01
tx_00013325,w_001073,m_0209,7875,EUR,authorized,,card,2025-12-18 06:05:02
tx_00045163,w_003653,m_0302,6329,EUR,declined,issuer_limit_exceeded,sdd,2025-07-11 13:21:01
tx_00069400,w_005654,m_0156,9541,EUR,authorized,,card,2025-11-01 22:29:46
tx_00014403,w_001161,m_0118,19894,EUR,authorized,,card,2025-12-06 20:04:56
tx_00029595,w_002408,m_0198,52715,EUR,authorized,,sdd,2025-05-02 04:55:42
tx_00002146,w_000195,m_0226,9597,EUR,authorized,,sdd,2025-07-28 11:44:06
tx_00002705,w_000239,m_0291,11387,EUR,authorized,,sdd,2025-12-06 13:18:32
tx_00045470,w_003676,m_0003,1488,EUR,declined,insufficient_funds,card,2025-10-09 22:58:43
tx_00047113,w_003822,m_0212,9323,EUR,authorized,,sdd,2025-12-30 16:58:55
tx_00017180,w_001390,m_0284,14324,EUR,authorized,,card,2025-12-27 03:24:40
tx_00030516,w_002478,m_0041,2091,EUR,authorized,,sdd,2025-08-01 06:24:39
tx_00069754,w_005681,m_0106,2248,EUR,authorized,,card,2025-12-09 20:06:52
tx_00071681,w_005825,m_0121,2619,EUR,authorized,,sdd,2025-11-21 07:52:23
tx_00045804,w_003708,m_0221,1413,EUR,authorized,,card,2025-11-25 10:10:10
tx_00067443,w_005503,m_0020,8177,EUR,authorized,,sdd,2025-12-16 19:29:45
tx_00053213,w_004335,m_0265,3306,EUR,authorized,,sdd,2025-12-25 23:01:29
tx_00009708,w_000785,m_0093,13133,EUR,authorized,,card,2025-12-27 14:48:15
tx_00042619,w_003435,m_0292,5569,EUR,authorized,,sdd,2025-08-28 12:08:18
tx_00003019,w_000265,m_0316,2523,EUR,authorized,,card,2025-08-10 13:32:59
tx_00019826,w_001616,m_0114,2968,EUR,authorized,,sdd,2025-10-13 08:48:17
tx_00023264,w_001884,m_0188,16264,EUR,declined,issuer_limit_exceeded,sdd,2025-11-04 16:40:32
tx_00060329,w_004923,m_0142,12906,EUR,authorized,,sdd,2025-08-02 17:38:51
tx_00029763,w_002422,m_0174,1450,EUR,authorized,,sdd,2025-11-13 01:32:09
tx_00033913,w_002749,m_0043,6422,EUR,authorized,,sdd,2025-12-17 02:33:40
tx_00061646,w_005025,m_0035,8976,EUR,authorized,,sdd,2025-09-14 23:05:59
tx_00071973,w_005848,m_0226,24417,EUR,authorized,,sdd,2025-12-28 00:45:41
tx_00043531,w_003513,m_0256,4458,EUR,authorized,,sdd,2025-12-22 17:53:24
tx_00050656,w_004121,m_0010,6479,EUR,authorized,,sdd,2025-09-01 00:32:14
tx_00043798,w_003537,m_0239,21885,EUR,authorized,,sdd,2025-11-05 21:19:46
tx_00060017,w_004893,m_0093,15222,EUR,declined,issuer_limit_exceeded,sdd,2025-09-28 16:57:50
tx_00011264,w_000921,m_0072,5156,EUR,authorized,,sdd,2025-12-16 16:43:36
tx_00014537,w_001173,m_0265,6885,EUR,authorized,,card,2025-12-26 04:37:05
tx_00042992,w_003465,m_0080,7475,EUR,authorized,,card,2025-12-25 13:36:20
tx_00056518,w_004615,m_0143,6243,EUR,refunded,,sdd,2025-10-15 02:34:24
tx_00045267,w_003662,m_0039,1092,EUR,authorized,,sdd,2025-09-27 16:56:29
tx_00037970,w_003071,m_0257,1835,EUR,authorized,,sdd,2025-09-24 17:08:34
tx_00013711,w_001106,m_0276,4015,EUR,declined,insufficient_funds,card,2025-08-22 08:26:33
tx_00045030,w_003637,m_0217,44429,EUR,refunded,,sdd,2025-11-15 22:25:30
tx_00034691,w_002816,m_0175,6327,EUR,authorized,,sdd,2025-12-16 08:04:21
tx_00014516,w_001171,m_0287,15551,EUR,authorized,,sdd,2026-01-01 07:31:47
tx_00060776,w_004959,m_0079,4759,EUR,authorized,,sdd,2025-05-20 12:55:28
tx_00024206,w_001974,m_0055,7539,EUR,authorized,,sdd,2025-08-10 19:25:49
tx_00010397,w_000846,m_0086,12836,EUR,authorized,,sdd,2025-10-30 14:11:54
tx_00011211,w_000917,m_0279,16801,EUR,declined,,sdd,2025-09-26 07:39:52
tx_00042260,w_003403,m_0047,2352,EUR,authorized,,card,2025-05-02 21:40:15
tx_00047628,w_003863,m_0175,3147,EUR,authorized,,sdd,2025-12-05 23:23:09
tx_00021641,w_001758,m_0303,13199,EUR,authorized,,sdd,2025-09-08 00:27:23
tx_00005605,w_000455,m_0065,1677,EUR,authorized,,sdd,2025-10-28 12:39:56
tx_00045578,w_003688,m_0271,10123,EUR,refunded,,card,2025-12-23 12:17:32
tx_00034510,w_002799,m_0283,8669,EUR,authorized,,sdd,2025-07-23 13:49:42
tx_00024589,w_002001,m_0307,9155,EUR,authorized,,sdd,2025-06-27 05:50:54
tx_00030805,w_002501,m_0108,4131,EUR,declined,technical_error,card,2025-12-01 14:12:37
tx_00067556,w_005510,m_0251,11539,EUR,authorized,,card,2025-08-24 08:04:29
tx_00044310,w_003576,m_0252,75412,EUR,authorized,,card,2025-09-01 16:42:25
tx_00011874,w_000967,m_0010,11610,EUR,authorized,,card,2025-10-03 22:51:26
tx_00050840,w_004138,m_0319,52559,EUR,authorized,,card,2025-11-17 08:08:18
tx_00047188,w_003829,m_0314,5279,EUR,declined,insufficient_funds,sdd,2025-12-25 01:11:24
tx_00037324,w_003016,m_0198,10863,EUR,authorized,,card,2025-08-08 08:25:24
tx_00036621,w_002958,m_0168,2291,EUR,authorized,,sdd,2025-11-06 19:20:13
tx_00031798,w_002593,m_0022,3822,EUR,authorized,,sdd,2025-03-22 12:29:39
tx_00013782,w_001111,m_0247,4568,EUR,authorized,,card,2025-03-01 15:41:40
tx_00038783,w_003131,m_0314,8827,EUR,authorized,,card,2025-12-29 18:39:13
tx_00054083,w_004414,m_0244,8686,EUR,declined,technical_error,card,2025-11-05 08:23:55
tx_00004203,w_000350,m_0246,1486,EUR,authorized,,card,2025-10-11 23:28:35
tx_00064267,w_005236,m_0216,31400,EUR,authorized,,sdd,2025-12-08 23:15:57
tx_00031851,w_002597,m_0064,8230,EUR,authorized,,sdd,2025-09-17 15:39:23
tx_00058469,w_004772,m_0066,986,EUR,authorized,,sdd,2025-08-19 21:04:45
tx_00021939,w_001781,m_0159,4682,EUR,authorized,,sdd,2025-12-20 00:32:42
tx_00002056,w_000187,m_0112,1222,EUR,authorized,,card,2025-09-01 15:01:02
tx_00040842,w_003280,m_0183,11332,EUR,authorized,,sdd,2025-10-02 00:00:05
tx_00059147,w_004825,m_0188,5943,EUR,authorized,,sdd,2025-07-13 18:03:13
tx_00073122,w_005935,m_0247,1806,EUR,authorized,,sdd,2025-10-24 02:56:41
tx_00028997,w_002357,m_0243,5182,EUR,declined,,card,2025-12-13 08:49:12
tx_00054362,w_004439,m_0151,1900,EUR,authorized,,sdd,2025-10-02 13:54:16
tx_00023821,w_001938,m_0220,60757,EUR,authorized,,sdd,2025-11-16 03:28:53
tx_00060604,w_004944,m_0183,5768,EUR,authorized,,sdd,2025-08-21 13:25:12
tx_00004227,w_000352,m_0250,5411,EUR,authorized,,card,2025-12-30 16:51:10
tx_00009191,w_000741,m_0189,20719,EUR,authorized,,sdd,2025-07-18 01:32:11
tx_00035224,w_002854,m_0071,4941,EUR,authorized,,card,2025-07-10 02:12:48
tx_00060912,w_004969,m_0310,5514,EUR,authorized,,card,2025-11-12 07:56:39
tx_00005758,w_000470,m_0267,1376,EUR,authorized,,sdd,2025-10-10 18:58:58
tx_00064043,w_005216,m_0115,2776,EUR,authorized,,card,2025-10-31 00:03:43
tx_00068563,w_005588,m_0175,2885,EUR,authorized,,card,2025-09-28 09:53:50
tx_00027714,w_002260,m_0311,3491,EUR,authorized,,card,2025-10-28 04:07:19
tx_00008741,w_000699,m_0315,988,EUR,declined,insufficient_funds,sdd,2025-11-11 20:50:11
tx_00044640,w_003606,m_0061,1645,EUR,authorized,,sdd,2025-12-25 13:01:29
tx_00023537,w_001909,m_0220,31223,EUR,authorized,,card,2025-12-14 14:41:04
tx_00061532,w_005014,m_0186,2808,EUR,authorized,,sdd,2025-08-08 17:46:28
tx_00052780,w_004302,m_0312,9743,EUR,authorized,,sdd,2025-10-16 03:16:35
tx_00011518,w_000941,m_0251,16448,EUR,authorized,,card,2025-11-27 14:48:30
tx_00033593,w_002724,m_0144,4920,EUR,authorized,,sdd,2025-09-18 20:59:48
tx_00061698,w_005031,m_0233,6147,EUR,authorized,,sdd,2025-10-12 03:54:56
tx_00036257,w_002931,m_0251,13081,EUR,authorized,,sdd,2025-07-26 09:03:19
tx_00042540,w_003423,m_0226,28937,EUR,authorized,,card,2025-05-18 16:42:38
tx_00027492,w_002243,m_0263,4361,EUR,authorized,,sdd,2025-06-25 15:13:55
tx_00006982,w_000563,m_0021,1429,EUR,authorized,,card,2025-12-20 23:48:30
tx_00054074,w_004414,m_0261,6829,EUR,authorized,,card,2025-11-25 12:47:43
tx_00064936,w_005290,m_0211,87316,EUR,refunded,,sdd,2025-11-10 03:25:50
tx_00026403,w_002162,m_0281,11299,EUR,authorized,,sdd,2025-05-23 09:59:56
tx_00008742,w_000699,m_0035,4454,EUR,authorized,,sdd,2025-11-06 21:25:17
tx_00008095,w_000648,m_0310,3515,EUR,declined,,card,2025-10-17 08:46:04
tx_00061277,w_004993,m_0008,24907,EUR,authorized,,card,2025-08-13 23:05:38
tx_00040743,w_003269,m_0162,8285,EUR,authorized,,sdd,2025-10-27 11:50:54
tx_00013837,w_001117,m_0302,4249,EUR,declined,issuer_limit_exceeded,sdd,2025-08-19 15:23:09
tx_00066805,w_005451,m_0108,3164,EUR,authorized,,sdd,2025-11-17 16:36:32
tx_00000526,w_000041,m_0233,6407,EUR,refunded,,sdd,2025-06-30 23:00:05
tx_00072364,w_005878,m_0135,1308,EUR,authorized,,card,2025-10-16 03:27:25
tx_00026478,w_002166,m_0248,6739,EUR,authorized,,sdd,2025-11-01 18:48:02
tx_00052800,w_004304,m_0003,6585,EUR,authorized,,sdd,2025-09-09 05:27:18
tx_00064427,w_005248,m_0113,3948,EUR,authorized,,sdd,2025-09-06 19:31:43
tx_00042461,w_003416,m_0176,3791,EUR,authorized,,card,2025-09-12 08:03:29
tx_00022098,w_001794,m_0078,77763,EUR,authorized,,card,2025-05-06 20:04:29
tx_00037305,w_003016,m_0169,2887,EUR,authorized,,card,2025-05-22 15:23:51
tx_00051330,w_004175,m_0001,6598,EUR,declined,technical_error,sdd,2025-09-13 18:32:48
tx_00057808,w_004722,m_0283,8663,EUR,authorized,,card,2025-12-11 16:51:54
tx_00051263,w_004170,m_0238,2601,EUR,authorized,,card,2025-10-13 19:38:07
tx_00021269,w_001729,m_0285,17915,EUR,authorized,,card,2025-12-18 07:22:32
tx_00022511,w_001827,m_0140,12237,EUR,refunded,,card,2025-12-25 17:24:53
tx_00017162,w_001389,m_0230,4219,EUR,authorized,,card,2025-12-18 19:42:29
tx_00061780,w_005037,m_0283,8688,EUR,authorized,,card,2025-12-22 19:34:32
tx_00069241,w_005643,m_0084,3358,EUR,reversed,,card,2025-09-01 02:02:25
tx_00025713,w_002107,m_0072,5482,EUR,authorized,,card,2025-09-08 03:59:46
tx_00008427,w_000672,m_0271,5738,EUR,authorized,,card,2025-12-22 17:24:42
tx_00015776,w_001270,m_0305,2765,EUR,authorized,,sdd,2025-12-30 22:30:39
tx_00068259,w_005562,m_0093,3235,EUR,authorized,,card,2025-05-23 17:21:55
tx_00050749,w_004129,m_0059,4843,EUR,authorized,,sdd,2025-12-07 23:11:51
tx_00056721,w_004632,m_0116,3699,EUR,authorized,,sdd,2025-10-21 15:26:53
tx_00062771,w_005106,m_0032,6338,EUR,declined,technical_error,sdd,2025-11-19 03:17:34
tx_00067517,w_005507,m_0281,7675,EUR,authorized,,card,2025-09-25 07:17:28
tx_00074676,w_9605559,m_0138,1299,EUR,authorized,,card,2025-07-06 11:11:26
tx_00015426,w_001244,m_0162,13216,EUR,authorized,,card,2025-05-07 09:32:57
tx_00014661,w_001181,m_0155,15324,EUR,authorized,,card,2025-11-07 04:59:47
tx_00051491,w_004185,m_0149,2111,EUR,authorized,,sdd,2025-09-23 04:35:08
tx_00014962,w_001205,m_0055,4790,EUR,authorized,,card,2025-12-24 21:23:06
tx_00065897,w_005375,m_0259,813,EUR,refunded,,sdd,2025-06-05 19:34:58
tx_00042336,w_003408,m_0211,81489,EUR,authorized,,card,2025-08-09 22:14:38
tx_00022770,w_001846,m_0018,5777,EUR,authorized,,sdd,2025-12-31 11:26:28
tx_00003954,w_000329,m_0290,2813,EUR,authorized,,sdd,2025-08-23 11:12:32
tx_00046819,w_003797,m_0115,1784,EUR,authorized,,card,2025-10-25 18:36:00
tx_00066399,w_005414,m_0234,1515,EUR,authorized,,card,2025-10-14 07:42:42
tx_00069344,w_005649,m_0018,4615,EUR,authorized,,sdd,2025-12-16 12:17:46
tx_00052542,w_004288,m_0030,9791,EUR,authorized,,sdd,2025-04-20 12:30:21
tx_00056663,w_004629,m_0020,6060,EUR,authorized,,sdd,2025-10-03 05:54:33
tx_00048361,w_003926,m_0175,2639,EUR,authorized,,sdd,2025-12-16 23:26:02
tx_00072985,w_005924,m_0096,17090,EUR,authorized,,card,2025-10-15 18:43:50
tx_00064949,w_005293,m_0049,4898,EUR,authorized,,sdd,2025-11-30 09:03:57
tx_00039131,w_003159,m_0239,8586,EUR,authorized,,card,2025-12-02 08:03:52
tx_00005179,w_000421,m_0189,10874,EUR,authorized,,sdd,2025-11-28 20:27:17
tx_00054396,w_004442,m_0072,6277,EUR,authorized,,card,2025-12-25 13:45:23
tx_00062887,w_005117,m_0305,767,EUR,authorized,,card,2025-12-29 16:08:59
tx_00040473,w_003248,m_0300,3174,EUR,authorized,,card,2025-08-22 19:13:39
tx_00004034,w_000336,m_0085,20157,EUR,authorized,,card,2025-10-11 04:46:38
tx_00011456,w_000937,m_0082,5177,EUR,authorized,,sdd,2025-09-25 04:54:19
tx_00067238,w_005489,m_0143,8181,EUR,authorized,,sdd,2025-08-19 14:41:32
tx_00065385,w_005332,m_0141,1633,EUR,authorized,,card,2025-10-17 12:48:45
tx_00056906,w_004644,m_0103,10449,EUR,authorized,,sdd,2025-07-19 00:54:10
tx_00018054,w_001464,m_0139,4162,EUR,refunded,,card,2025-11-07 16:41:31
tx_00041078,w_003302,m_0292,7076,EUR,declined,,sdd,2025-05-17 16:57:33
tx_00054979,w_004490,m_0309,3052,EUR,declined,,card,2025-07-06 22:00:49
tx_00044929,w_003627,m_0139,3852,EUR,authorized,,sdd,2025-12-28 00:44:20
tx_00036574,w_002954,m_0258,2920,EUR,authorized,,card,2025-11-29 14:07:42
tx_00001245,w_000112,m_0290,1691,EUR,authorized,,card,2025-05-15 07:59:24
tx_00010395,w_000846,m_0169,5860,EUR,authorized,,sdd,2025-10-31 01:30:50
tx_00045442,w_003675,m_0017,7032,EUR,authorized,,sdd,2025-12-15 09:50:22
tx_00057309,w_004685,m_0270,5334,EUR,declined,,card,2025-07-10 13:46:12
tx_00004398,w_000360,m_0011,3063,EUR,authorized,,sdd,2025-11-21 20:40:26
tx_00037186,w_003004,m_0248,8143,EUR,authorized,,card,2025-12-28 05:32:39
tx_00027826,w_002267,m_0311,2361,EUR,authorized,,sdd,2025-02-14 03:42:34
tx_00033589,w_002724,m_0184,1229,EUR,authorized,,sdd,2025-11-23 04:50:37
tx_00057347,w_004688,m_0078,39386,EUR,authorized,,card,2025-11-08 08:36:08
tx_00044902,w_003625,m_0251,18490,EUR,authorized,,sdd,2025-06-24 10:49:33
tx_00010110,w_000820,m_0095,5129,EUR,authorized,,card,2025-12-20 10:24:34
tx_00010883,w_000886,m_0308,7048,EUR,authorized,,card,2025-12-26 12:59:44
tx_00027052,w_002212,m_0278,24153,EUR,authorized,,card,2025-10-02 12:42:17
tx_00072740,w_005906,m_0235,1912,EUR,authorized,,card,2025-05-25 19:00:59
tx_00039672,w_003194,m_0118,76705,EUR,authorized,,card,2025-12-11 04:53:50
tx_00068684,w_005599,m_0167,19241,EUR,declined,insufficient_funds,sdd,2025-12-06 23:13:41
tx_00066337,w_005413,m_0132,5229,EUR,authorized,,card,2025-12-27 11:35:07
tx_00005129,w_000418,m_0154,3838,EUR,authorized,,card,2025-11-10 17:53:22
tx_00073831,w_005996,m_0235,1095,EUR,authorized,,card,2025-12-23 17:36:01
tx_00042559,w_003425,m_0207,4215,EUR,authorized,,sdd,2025-04-04 15:33:51
tx_00053277,w_004342,m_0316,4920,EUR,authorized,,sdd,2025-11-03 16:08:44
tx_00019063,w_001553,m_0237,84225,EUR,declined,insufficient_funds,card,2025-11-20 01:02:28
tx_00061275,w_004993,m_0186,1399,EUR,authorized,,card,2025-09-12 00:57:44
tx_00022435,w_001822,m_0242,3178,EUR,declined,,card,2025-12-24 02:26:46
tx_00008298,w_000665,m_0188,14332,EUR,authorized,,card,2025-11-19 20:19:09
tx_00053418,w_004354,m_0043,2276,EUR,authorized,,card,2025-09-22 02:28:08
tx_00019529,w_001593,m_0200,82884,EUR,authorized,,sdd,2025-12-14 11:07:34
tx_00057534,w_004702,m_0010,8559,EUR,authorized,,sdd,2025-12-26 19:48:46
tx_00009597,w_000776,m_0156,17232,EUR,authorized,,card,2025-11-07 03:18:02
tx_00021662,w_001759,m_0119,1583,EUR,authorized,,card,2025-11-30 02:16:26
tx_00054377,w_004440,m_0066,3414,EUR,authorized,,sdd,2025-07-06 16:40:18
tx_00062840,w_005113,m_0278,14293,EUR,authorized,,sdd,2025-12-27 07:29:35
tx_00038148,w_003086,m_0134,5226,EUR,authorized,,card,2025-12-28 13:52:15
tx_00024973,w_002039,m_0078,57332,EUR,authorized,,card,2025-12-17 12:48:55
tx_00048460,w_003939,m_0219,6309,EUR,authorized,,sdd,2025-11-14 22:28:59
tx_00050286,w_004094,m_0060,6966,EUR,authorized,,card,2025-12-19 09:58:30
tx_00028382,w_002313,m_0301,1403,EUR,refunded,,sdd,2025-12-27 10:11:36
tx_00005600,w_000453,m_0289,8020,EUR,declined,insufficient_funds,card,2025-09-07 19:40:11
tx_00061371,w_005002,m_0026,5716,EUR,authorized,,sdd,2025-11-27 21:29:07
tx_00001116,w_000101,m_0056,15871,EUR,authorized,,card,2025-12-11 22:54:11
tx_00004596,w_000375,m_0129,6163,EUR,authorized,,sdd,2025-10-31 09:11:15
tx_00060416,w_004928,m_0206,5800,EUR,authorized,,sdd,2025-11-29 02:56:05
tx_00046163,w_003738,m_0012,2906,EUR,authorized,,sdd,2025-10-29 00:14:41
tx_00054756,w_004474,m_0289,6674,EUR,authorized,,sdd,2025-07-03 11:53:43
tx_00014136,w_001143,m_0168,4525,EUR,authorized,,sdd,2025-12-19 09:09:50
tx_00072382,w_005879,m_0195,29637,EUR,declined,suspected_fraud,card,2025-12-24 16:59:29
tx_00056370,w_004600,m_0285,2311,EUR,declined,card_expired,card,2025-11-03 08:20:36
tx_00013645,w_001101,m_0152,14971,EUR,declined,issuer_limit_exceeded,sdd,2025-08-23 03:59:01
tx_00005740,w_000468,m_0056,12064,EUR,authorized,,card,2025-11-30 11:00:49
tx_00000496,w_000040,m_0164,1321,EUR,authorized,,sdd,2025-08-03 04:27:28
tx_00040410,w_003245,m_0289,3562,EUR,authorized,,card,2025-08-03 06:09:38
tx_00074598,w_9443581,m_0311,6166,EUR,authorized,,card,2025-07-19 12:31:34
tx_00028716,w_002337,m_0017,5494,EUR,authorized,,sdd,2025-12-31 01:44:17
tx_00006345,w_000512,m_0294,27603,EUR,authorized,,sdd,2025-10-19 03:37:12
tx_00056753,w_004633,m_0075,5998,EUR,authorized,,sdd,2025-09-21 06:20:14
tx_00065278,w_005314,m_0266,4124,EUR,authorized,,sdd,2025-07-28 17:02:02
tx_00000184,w_000016,m_0138,6347,EUR,authorized,,card,2025-12-12 09:36:25
tx_00060601,w_004943,m_0032,7621,EUR,authorized,,sdd,2025-12-11 03:13:25
tx_00068674,w_005598,m_0040,5566,EUR,authorized,,card,2025-06-26 02:51:59
tx_00065181,w_005310,m_0040,1856,EUR,authorized,,sdd,2025-08-17 03:28:13
tx_00060865,w_004965,m_0187,9774,EUR,authorized,,sdd,2025-07-24 15:04:42
tx_00013655,w_001102,m_0031,4569,EUR,authorized,,sdd,2025-12-20 08:13:36
tx_00033210,w_002697,m_0047,4145,EUR,authorized,,sdd,2025-12-20 18:22:23
tx_00074068,w_9965964,m_0114,1791,EUR,authorized,,card,2025-02-26 05:45:06
tx_00005781,w_000472,m_0119,5490,EUR,authorized,,sdd,2025-05-28 07:46:29
tx_00009541,w_000772,m_0265,5210,EUR,authorized,,card,2025-10-02 17:58:32
tx_00043892,w_003542,m_0058,4859,EUR,authorized,,sdd,2025-08-26 06:44:56
tx_00050632,w_004119,m_0004,5790,EUR,authorized,,card,2025-12-14 21:19:08
